"ID";"UTR3_length";"ARE_counts"
"MT1F";186,5;0
"MT1G";146;0
"MT1H";140;0
"MT1HL1";84;0
"MT1M";139;0
"MT1X";147;0
"MT2A";143;0
"MT3";139;0
"MT4";25;0
"MTA1";672,5;0
"MTA2";451,333333333333;0
"MTA3";1885,25;2
"MTAP";5067;18
"MTARC1";6241;13
"MTARC2";613;1
"MTBP";300;1
"MTCH1";762;0
"MTCH2";1516;4
"MTCL1";1189,5;1
"MTCP1";726,5;3
"MTDH";5590;12
"MTERF1";1867,33333333333;7
"MTERF2";184,666666666667;2
"MTERF3";206;2
"MTERF4";1818,25;2
"MTF1";5562;7
"MTF2";1569,25;5
"MTFMT";949,5;4
"MTFP1";449,5;0
"MTFR1";1517,5;3
"MTFR1L";973,2;0
"MTFR2";246;1
"MTG1";2355;0
"MTG2";1690;1
"MTHFD1";345;1
"MTHFD1L";322,25;1
"MTHFD2";3323;10
"MTHFD2L";1286,5;6
"MTHFR";4953;1
"MTHFS";234;0
"MTHFSD";485,5;0
"MTIF2";44,3333333333333;0
"MTIF3";29,6666666666667;0
"MTM1";1727;7
"MTMR1";999,666666666667;2
"MTMR10";2529;5
"MTMR11";346,5;2
"MTMR12";1908,33333333333;6
"MTMR14";418,333333333333;0
"MTMR2";1804,75;10
"MTMR3";2018,5;2
"MTMR4";2126;7
"MTMR6";3031;16
"MTMR7";3068;18
"MTMR8";456;1
"MTMR9";5358;16
"MTNR1A";34;0
"MTNR1B";470;0
"MTO1";3193;5
"MTOR";950;0
"MTPAP";3808;9
"MTPN";3166;12
"MTR";3413,5;6
"MTRES1";183;0
"MTREX";807;3
"MTRF1";443;4
"MTRF1L";2659,66666666667;7
"MTRNR2L1";527;1
"MTRNR2L10";528;2
"MTRNR2L3";518;0
"MTRNR2L4";837;1
"MTRNR2L5";754;1
"MTRNR2L6";413;3
"MTRNR2L7";530;2
"MTRNR2L8";258;0
"MTRR";1055;7
"MTSS1";1527,66666666667;5
"MTSS2";2473;3
"MTTP";891,666666666667;4
"MTURN";5214;13
"MTUS1";1559,57142857143;4
"MTUS2";530;1
"MTX1";125;0
"MTX2";361;3
"MTX3";4959;23
"MUC1";173,666666666667;0
"MUC12";313;0
"MUC13";1301;1
"MUC15";1686,4;2
"MUC16";88;0
"MUC17";815;2
"MUC20";333;0
"MUC21";1709;1
"MUC22";464;0
"MUC3A";1185;0
"MUC4";409;2
"MUC5AC";436;0
"MUC5B";564;0
"MUC6";633;0
"MUC7";1118,33333333333;7
"MUCL1";145;0
"MUCL3";1104;2
"MUL1";1242;0
"MUS81";387;0
"MUSK";2790;11
"MUSTN1";203;0
"MUTYH";64;0
"MVB12A";323;0
"MVB12B";2854,5;2
"MVD";585;0
"MVK";1328;0
"MVP";41;1
"MX1";449,25;1
"MX2";1160;2
"MXD1";4657,5;10
"MXD3";718,333333333333;1
"MXD4";3112;0
"MXI1";1726,75;4
"MXRA5";1151;1
"MXRA7";2247,25;4
"MXRA8";837,25;0
"MYADM";1236,6;0
"MYADML2";1173;1
"MYB";606,125;3
"MYBBP1A";278;1
"MYBL1";1271;6
"MYBL2";401,5;0
"MYBPC1";189,7;0
"MYBPC2";116;0
"MYBPC3";337;0
"MYBPH";313;0
"MYBPHL";257;0
"MYC";1203,5;5
"MYCBP";2177;5
"MYCBPAP";72;0
"MYCL";1697,33333333333;2
"MYCN";908,5;2
"MYCT1";2314;10
"MYD88";1800;3
"MYDGF";460;1
"MYEF2";4693,5;19
"MYEOV";895;1
"MYF5";620;2
"MYF6";514;3
"MYH1";109;1
"MYH10";1596;2
"MYH11";672,75;1
"MYH13";85,6666666666667;0
"MYH14";458,8;1
"MYH15";1177;0
"MYH2";128;0
"MYH3";121;0
"MYH4";85;0
"MYH6";58;0
"MYH7";114;0
"MYH8";132;0
"MYH9";1391;2
"MYL1";332;0
"MYL10";145;0
"MYL12A";310,8;2
"MYL12B";376,4;1
"MYL2";232;1
"MYL3";601,8;0
"MYL4";178,666666666667;0
"MYL5";33,5;0
"MYL6";218;0
"MYL6B";180;0
"MYL7";57;0
"MYL9";1387;1
"MYLIP";1497;3
"MYLK";1350,88888888889;5
"MYLK2";889,5;0
"MYLK3";2730;8
"MYLK4";4288;8
"MYLPF";91;1
"MYMK";50;0
"MYMX";440;1
"MYNN";2135,66666666667;11
"MYO10";4785;11
"MYO15A";930;0
"MYO16";1165;4
"MYO18A";2049,33333333333;2
"MYO18B";304,333333333333;0
"MYO19";465,666666666667;3
"MYO1A";238;0
"MYO1B";1428,25;4
"MYO1C";1148,57142857143;0
"MYO1D";959,666666666667;1
"MYO1E";4946;14
"MYO1F";750;1
"MYO1G";77;0
"MYO1H";1189;5
"MYO3A";569;0
"MYO3B";1360;0
"MYO5A";6411,5;19
"MYO5B";3682;17
"MYO5C";1580;5
"MYO6";3085;14
"MYO7A";543,5;0
"MYO7B";311;0
"MYO9A";2154,5;4
"MYO9B";1401,5;0
"MYOC";508;2
"MYOCD";2662,5;6
"MYOD1";628;2
"MYOF";533,5;3
"MYOG";781;0
"MYOM1";382;0
"MYOM2";475;1
"MYOM3";1323;0
"MYORG";4133;4
"MYOT";253,666666666667;3
"MYOZ1";318;0
"MYOZ2";1589;6
"MYOZ3";1315;2
"MYPN";1558,66666666667;0
"MYPOP";600;1
"MYRF";2374,5;1
"MYRFL";566;5
"MYRIP";1364,8;8
"MYSM1";5254;17
"MYT1";1802,5;12
"MYT1L";2602,85714285714;10
"MYZAP";864;3
"MZB1";298;0
"MZF1";502,333333333333;0
"MZT1";1955;15
"MZT2A";101;0
"MZT2B";93,5;0
"N4BP1";4178;7
"N4BP2";4015;14
"N4BP2L1";1543,5;8
"N4BP2L2";2181,75;10
"N4BP3";4080;1
"N6AMT1";3003,33333333333;5
"NAA10";412,5;1
"NAA11";1157;5
"NAA15";3300;5
"NAA16";820;2
"NAA20";477,666666666667;1
"NAA25";2842;10
"NAA30";6390;24
"NAA35";3502;4
"NAA38";45,75;0
"NAA40";1440;1
"NAA50";2703;8
"NAA60";1111,4;0
"NAA80";184;0
"NAAA";509,5;1
"NAALAD2";1005,5;4
"NAALADL1";453;0
"NAALADL2";7345;30
"NAB1";1304;6
"NAB2";754,5;3
"NABP1";7304,33333333333;23
"NABP2";637,666666666667;0
"NACA";91,2;0
"NACA2";112;0
"NACAD";72;0
"NACC1";2741;1
"NACC2";4979;7
"NADK";1362,25;1
"NADK2";1674;6
"NADSYN1";464;0
"NAE1";122,75;0
"NAF1";249,5;1
"NAGA";968,333333333333;1
"NAGK";672,333333333333;3
"NAGLU";211;0
"NAGPA";634;0
"NAGS";467;0
"NAIF1";2195;1
"NAIP";1286,75;4
"NALCN";1519;6
"NAMPT";2785;13
"NANOG";2035,5;3
"NANOGNB";270;2
"NANOGP8";20;0
"NANOS1";3050;7
"NANOS2";1063;0
"NANOS3";20;0
"NANP";2990;7
"NANS";22;0
"NAP1L1";3312,4;8
"NAP1L2";811;4
"NAP1L3";854;1
"NAP1L4";1242;2
"NAP1L5";1293;5
"NAPA";651;2
"NAPB";2856,25;13
"NAPEPLD";1932;8
"NAPG";2544;12
"NAPRT";52;0
"NAPSA";76;0
"NARF";861;1
"NARS1";996;3
"NARS2";574,5;1
"NASP";540,333333333333;0
"NAT1";690,833333333333;2
"NAT10";549;0
"NAT14";610;0
"NAT16";873,5;2
"NAT2";342;3
"NAT8";222;0
"NAT8L";4962;1
"NAT9";418,714285714286;0
"NAV1";7037;9
"NAV2";2136,8;4
"NAV3";1307;3
"NAXD";1468,5;1
"NAXE";215;0
"NBAS";132;0
"NBDY";979,333333333333;5
"NBEA";1744;6
"NBEAL1";2520;13
"NBEAL2";381;0
"NBL1";1113,125;1
"NBN";2172;6
"NBPF10";1607;1
"NBPF11";1797;1
"NBPF12";1572,5;1
"NBPF15";1625,66666666667;1
"NBPF19";1623;1
"NBPF20";1626;1
"NBPF3";783,75;1
"NBPF4";364;0
"NBPF6";364;0
"NBPF9";1625;1
"NBR1";880,5;3
"NCALD";2183,4;2
"NCAM1";1162,2;2
"NCAM2";5372;34
"NCAN";2322;2
"NCAPD2";543;0
"NCAPD3";499;2
"NCAPG";1440;7
"NCAPG2";839;3
"NCAPH";2048;2
"NCAPH2";631,666666666667;0
"NCBP1";2549;4
"NCBP2";1138,66666666667;4
"NCBP2AS2";527;0
"NCBP2L";1147;1
"NCBP3";10886;11
"NCCRP1";1128;2
"NCDN";1113,66666666667;1
"NCEH1";2830;5
"NCF1";216;0
"NCF2";514,5;3
"NCF4";302;2
"NCK1";1732;6
"NCK2";1096;3
"NCKAP1";8706;21
"NCKAP1L";2918;4
"NCKAP5";870,5;2
"NCKAP5L";687;1
"NCKIPSD";700;0
"NCL";1660;2
"NCLN";1887;1
"NCMAP";3581;2
"NCOA1";2384,2;8
"NCOA2";3850;15
"NCOA3";3080;9
"NCOA4";735,2;1
"NCOA5";1309;0
"NCOA6";547,666666666667;0
"NCOA7";2049,75;10
"NCOR1";1440,66666666667;5
"NCOR2";926;1
"NCR1";270,25;0
"NCR2";113,666666666667;0
"NCR3";169,666666666667;0
"NCR3LG1";2911;3
"NCS1";2367;1
"NCSTN";678;0
"NDC1";2492;5
"NDC80";61;0
"NDE1";2102;1
"NDEL1";1023,66666666667;3
"NDFIP1";2712;7
"NDFIP2";3559,5;18
"NDN";852;2
"NDNF";651;1
"NDOR1";432,666666666667;0
"NDP";1015,5;1
"NDRG1";1323;2
"NDRG2";785,076923076923;0
"NDRG3";1751,5;1
"NDRG4";1317,5;1
"NDST1";2630,5;3
"NDST2";537,5;0
"NDST3";2922;13
"NDST4";53;0
"NDUFA1";128;0
"NDUFA10";3746;6
"NDUFA11";853;1
"NDUFA12";184,5;0
"NDUFA13";72;0
"NDUFA2";318;0
"NDUFA3";503,5;0
"NDUFA4";1693;3
"NDUFA4L2";659;1
"NDUFA5";3105,5;13
"NDUFA6";656;0
"NDUFA7";215,5;2
"NDUFA8";183;0
"NDUFA9";7209;21
"NDUFAB1";290,5;1
"NDUFAF1";91;0
"NDUFAF2";71;0
"NDUFAF3";167,25;1
"NDUFAF4";1789;7
"NDUFAF5";2194;5
"NDUFAF6";773;5
"NDUFAF7";810;1
"NDUFAF8";294;0
"NDUFB1";67;0
"NDUFB10";69;0
"NDUFB11";99;0
"NDUFB2";704;2
"NDUFB3";133;1
"NDUFB4";634;2
"NDUFB5";2576;7
"NDUFB6";481;4
"NDUFB7";55;0
"NDUFB8";114,333333333333;1
"NDUFB9";86,5;0
"NDUFC1";217,285714285714;1
"NDUFC2";1114,33333333333;2
"NDUFC2-KCTD14";127,333333333333;0
"NDUFS1";1867,5;5
"NDUFS2";326,5;0
"NDUFS3";81;0
"NDUFS4";117;1
"NDUFS5";129,5;0
"NDUFS6";689;1
"NDUFS7";631,5;0
"NDUFS8";51;0
"NDUFV1";87,3333333333333;0
"NDUFV2";62;0
"NDUFV3";4280,5;2
"NEB";287,833333333333;1
"NEBL";3807,5;13
"NECAB1";3881;14
"NECAB2";430;0
"NECAB3";742;3
"NECAP1";1780;3
"NECAP2";857;0
"NECTIN1";1265;0
"NECTIN2";582,5;1
"NECTIN3";1267,66666666667;5
"NECTIN4";1663;3
"NEDD1";965,8;5
"NEDD4";2871,75;12
"NEDD4L";2148,33333333333;5
"NEDD8";270;0
"NEDD9";1685,5;3
"NEFH";687;1
"NEFL";1855;3
"NEFM";489,5;1
"NEGR1";11503;40
"NEIL1";837;1
"NEIL2";876,8;0
"NEIL3";465;5
"NEK1";996,2;6
"NEK10";706;3
"NEK11";347,714285714286;2
"NEK2";435,333333333333;3
"NEK3";496,5;1
"NEK4";1130;3
"NEK5";335,5;1
"NEK6";1816,875;2
"NEK7";1459;7
"NEK8";1468;0
"NEK9";5211;4
"NELFA";602;2
"NELFB";614;0
"NELFCD";455;0
"NELFE";214;0
"NELL1";506,75;4
"NELL2";500,5;0
"NEMF";2553;7
"NEMP1";4236;13
"NEMP2";4851;13
"NENF";373;0
"NEO1";1265,5;3
"NEPRO";3092;12
"NES";559;0
"NET1";1765,5;7
"NETO1";2056,66666666667;7
"NETO2";3552,5;18
"NEU1";2060;3
"NEU2";20;0
"NEU3";2503,5;3
"NEU4";362,4;0
"NEURL1";2180;2
"NEURL1B";1551,66666666667;1
"NEURL2";124;0
"NEURL3";604,5;1
"NEURL4";495;1
"NEUROD1";1323;8
"NEUROD2";1683;1
"NEUROD4";2582;15
"NEUROD6";790;1
"NEUROG1";695;2
"NEUROG2";1141;6
"NEUROG3";701;0
"NEXMIF";6188,5;23
"NEXN";728,5;3
"NF1";2605,33333333333;10
"NF2";1736,8;0
"NFAM1";4754;0
"NFASC";3953,57142857143;2
"NFAT5";6035,66666666667;21
"NFATC1";1166,6;2
"NFATC2";2091;4
"NFATC2IP";3234;4
"NFATC3";2869;6
"NFATC4";909,444444444444;1
"NFE2";186,75;0
"NFE2L1";1856,75;4
"NFE2L2";477,75;3
"NFE2L3";1354;3
"NFIA";2247,5;4
"NFIB";4931,25;13
"NFIC";2740,8;1
"NFIL3";301;1
"NFIX";865,5;1
"NFKB1";517,333333333333;2
"NFKB2";147,8;1
"NFKBIA";502;3
"NFKBIB";58;0
"NFKBID";318;0
"NFKBIE";1053;0
"NFKBIL1";218;0
"NFKBIZ";1651;3
"NFRKB";455;1
"NFS1";860,5;2
"NFU1";219,5;1
"NFX1";1081;1
"NFXL1";925,333333333333;6
"NFYA";1553;4
"NFYB";1516,5;6
"NFYC";463,6;2
"NGB";1053;0
"NGDN";701;0
"NGEF";531;0
"NGF";153;2
"NGFR";1999;2
"NGLY1";344,75;1
"NGRN";6353;14
"NHEJ1";1060;1
"NHLH1";1713;11
"NHLH2";1430,5;7
"NHLRC1";979;2
"NHLRC2";8658;33
"NHLRC3";2183;7
"NHLRC4";1076;0
"NHP2";283,5;0
"NHS";3522;11
"NHSL1";1774;3
"NHSL2";9712;19
"NIBAN1";3945;7
"NIBAN2";1504;2
"NIBAN3";134,833333333333;0
"NICN1";1482;0
"NID1";2037;5
"NID2";677;5
"NIF3L1";273,2;0
"NIFK";779;1
"NIM1K";120;0
"NIN";38,6666666666667;0
"NINJ1";744;0
"NINJ2";282;0
"NINL";689,5;0
"NIP7";1453;2
"NIPA1";3871;8
"NIPA2";806,4;4
"NIPAL1";4001;11
"NIPAL2";3185;12
"NIPAL3";2132,5;5
"NIPAL4";948,5;2
"NIPBL";844;5
"NIPSNAP1";1127;3
"NIPSNAP2";1108;4
"NIPSNAP3A";782;4
"NIPSNAP3B";4691;18
"NISCH";894,75;0
"NIT1";643,75;1
"NIT2";6367;23
"NKAIN1";1958;2
"NKAIN2";2411;3
"NKAIN4";509,666666666667;0
"NKAP";4548;6
"NKAPD1";1924;4
"NKAPL";378;0
"NKD1";15468;21
"NKD2";739;0
"NKG7";189;0
"NKIRAS1";926;4
"NKIRAS2";1126,33333333333;3
"NKRF";1011,66666666667;6
"NKTR";2760;6
"NKX1-2";2186;2
"NKX2-1";673,5;0
"NKX2-2";906;1
"NKX2-3";803;0
"NKX2-4";546;2
"NKX2-5";504;1
"NKX2-8";898;1
"NKX3-1";1378,5;4
"NKX3-2";1163;2
"NKX6-1";1302;6
"NKX6-2";1735;2
"NKX6-3";1271;1
"NLE1";3695,5;1
"NLGN1";3580,5;17
"NLGN2";1473;0
"NLGN3";800,666666666667;1
"NLGN4X";2177,75;5
"NLGN4Y";3079;10
"NLK";1745;6
"NLN";6368;13
"NLRC3";2792;8
"NLRC4";19,3333333333333;0
"NLRC5";994,333333333333;2
"NLRP1";275,454545454545;1
"NLRP10";2107;4
"NLRP11";221;1
"NLRP12";353;0
"NLRP13";208,5;0
"NLRP14";20;0
"NLRP2";230,5;0
"NLRP2B";3056;1
"NLRP3";360,166666666667;2
"NLRP4";268;0
"NLRP5";282;0
"NLRP6";37,5;0
"NLRP7";199,6;0
"NLRP8";368;1
"NLRP9";474;1
"NLRX1";575;0
"NMB";191,5;0
"NMBR";40;0
"NMD3";1052,33333333333;4
"NME1";206,333333333333;1
"NME1-NME2";140;0
"NME2";156,5;0
"NME3";363;1
"NME4";342,4;0
"NME5";506;1
"NME6";802,7;1
"NME7";254;3
"NME8";94,5;0
"NME9";621,5;1
"NMI";223;1
"NMNAT1";1366,33333333333;2
"NMNAT2";4404;5
"NMNAT3";806,333333333333;3
"NMRAL1";90;0
"NMRK1";764,666666666667;2
"NMRK2";126,666666666667;0
"NMS";16;0
"NMT1";3377;2
"NMT2";2163;4
"NMU";168;0
"NMUR1";1856;0
"NMUR2";659;0
"NNAT";931;0
"NNMT";445,5;0
"NNT";1270;3
"NOA1";100;0
"NOB1";461;3
"NOBOX";20;0
"NOC2L";491;1
"NOC3L";951;1
"NOC4L";67;0
"NOCT";465;0
"NOD1";1111;0
"NOD2";639;1
"NODAL";1000;0
"NOG";689;3
"NOL10";1308,33333333333;4
"NOL11";672;1
"NOL12";866,333333333333;3
"NOL3";583,333333333333;0
"NOL4";734,75;1
"NOL4L";4535,5;10
"NOL6";1267;1
"NOL7";885;3
"NOL8";268,2;0
"NOL9";4507;5
"NOLC1";1176,66666666667;1
"NOM1";3473;8
"NOMO1";512;3
"NOMO2";278;2
"NOMO3";512;3
"NONO";866,75;0
"NOP10";255;0
"NOP14";420,333333333333;1
"NOP16";113,333333333333;1
"NOP2";233,666666666667;1
"NOP53";53;0
"NOP56";99;0
"NOP58";225;1
"NOP9";2143,5;0
"NOS1";4794;3
"NOS1AP";2182,66666666667;1
"NOS2";480;4
"NOS3";532,666666666667;1
"NOSIP";161,5;0
"NOSTRIN";187;0
"NOTCH1";1638;6
"NOTCH2";3753;7
"NOTCH2NLA";801;0
"NOTCH2NLB";43;0
"NOTCH2NLC";2341;7
"NOTCH3";1624;4
"NOTCH4";594;2
"NOTO";1584;0
"NOTUM";454;0
"NOVA1";2428,66666666667;15
"NOVA2";6129;1
"NOX1";457,333333333333;3
"NOX3";234;1
"NOX4";1093,57142857143;6
"NOX5";2044;2
"NOXA1";45,5;0
"NOXO1";73,5;0
"NOXRED1";610;4
"NPAP1";4055;6
"NPAS1";277,333333333333;0
"NPAS2";1247;1
"NPAS3";819;2
"NPAS4";718;0
"NPAT";1727;6
"NPB";157;0
"NPBWR1";223;0
"NPBWR2";10;0
"NPC1";760;1
"NPC1L1";440,333333333333;1
"NPC2";386;1
"NPDC1";309;0
"NPEPL1";349,666666666667;1
"NPEPPS";721;2
"NPFF";86;0
"NPFFR1";7628;12
"NPFFR2";251;2
"NPHP1";618,25;6
"NPHP3";1301;5
"NPHP4";454;0
"NPHS1";550;1
"NPHS2";634;2
"NPIPA1";31;0
"NPIPA2";20;0
"NPIPA3";20;0
"NPIPA5";25,5;0
"NPIPA7";31;0
"NPIPA8";23,5;0
"NPIPB13";92;0
"NPIPB15";20;0
"NPIPB5";106;0
"NPIPB6";52;0
"NPIPB8";52;0
"NPIPB9";52;0
"NPL";1093,66666666667;3
"NPLOC4";2372;1
"NPM1";482,25;1
"NPM2";163,857142857143;0
"NPM3";317;0
"NPNT";897,4;2
"NPPA";300;0
"NPPB";191;2
"NPPC";283,5;2
"NPR1";578;0
"NPR2";287;0
"NPR3";2827,75;10
"NPRL2";276;0
"NPRL3";1143,33333333333;1
"NPS";20;0
"NPSR1";199,6;0
"NPTN";586,75;3
"NPTX1";3979;3
"NPTX2";1240;2
"NPTXR";4157;0
"NPVF";552;0
"NPW";136;0
"NPY";144,333333333333;0
"NPY1R";1341;5
"NPY2R";1992;8
"NPY4R";409;0
"NPY4R2";409;0
"NPY5R";223,666666666667;4
"NQO1";898,25;1
"NQO2";1925,6;3
"NR0B1";373;0
"NR0B2";356;0
"NR1D1";290;2
"NR1D2";3198;14
"NR1H2";510,5;1
"NR1H3";188,142857142857;0
"NR1H4";403,666666666667;1
"NR1I2";1273;1
"NR1I3";46,3125;0
"NR2C1";869;3
"NR2C2";1397,6;3
"NR2C2AP";283,5;0
"NR2E1";1342,5;4
"NR2E3";688,5;1
"NR2F1";769;4
"NR2F2";1621,75;3
"NR2F6";469;0
"NR3C1";1666,57142857143;6
"NR3C2";2104,33333333333;7
"NR4A1";484,666666666667;3
"NR4A2";871,666666666667;4
"NR4A3";2399,75;9
"NR5A1";1522;1
"NR5A2";2602,66666666667;8
"NR6A1";1996,66666666667;3
"NRAP";147,333333333333;0
"NRARP";1953;5
"NRAS";3625;4
"NRBF2";809,5;1
"NRBP1";445,666666666667;0
"NRBP2";2079;3
"NRCAM";2146,5;4
"NRDC";43,3333333333333;0
"NRDE2";10476;20
"NREP";806,636363636364;3
"NRF1";1472,6;3
"NRG1";742,666666666667;2
"NRG2";1137;2
"NRG3";1467,5;4
"NRG4";1407,5;4
"NRGN";829,5;0
"NRIP1";3481;9
"NRIP2";1859;1
"NRIP3";2969;2
"NRK";3010;8
"NRL";852,333333333333;2
"NRM";613;0
"NRN1";975;1
"NRN1L";109;1
"NRP1";1557;3
"NRP2";1191;2
"NRROS";282;2
"NRSN1";1583,5;4
"NRSN2";1228,66666666667;1
"NRTN";151;0
"NRXN1";1637,66666666667;6
"NRXN2";1022;1
"NRXN3";2050,6;6
"NSA2";1850,5;8
"NSD1";3270;2
"NSD2";4197,4;7
"NSD3";3738;10
"NSDHL";430;0
"NSF";1641;3
"NSFL1C";1587;2
"NSG1";1024,625;4
"NSG2";847;0
"NSL1";4191,33333333333;8
"NSMAF";467;1
"NSMCE1";163;0
"NSMCE2";279;1
"NSMCE3";3802;13
"NSMCE4A";181;0
"NSMF";1308,66666666667;0
"NSRP1";800,5;6
"NSUN2";522;1
"NSUN3";5342;10
"NSUN4";345,5;0
"NSUN5";626,75;3
"NSUN6";372;1
"NSUN7";1948;3
"NT5C";260;0
"NT5C1A";20;0
"NT5C1B";744;1
"NT5C2";1654,5;1
"NT5C3A";542,2;3
"NT5C3B";466;0
"NT5DC1";5473;19
"NT5DC2";83;0
"NT5DC3";5519;15
"NT5DC4";429;2
"NT5E";1783,5;2
"NT5M";716;0
"NTAN1";176;0
"NTF3";241;1
"NTF4";299;1
"NTHL1";109;0
"NTM";1055,25;3
"NTMT1";448,125;1
"NTN1";4032;4
"NTN3";40;0
"NTN4";669;2
"NTN5";270;0
"NTNG1";1202,66666666667;3
"NTNG2";2415;2
"NTPCR";5651;11
"NTRK1";126,666666666667;1
"NTRK2";4746;12
"NTRK3";2517;6
"NTS";617;2
"NTSR1";2504;0
"NTSR2";301;0
"NUAK1";3462;6
"NUB1";1218;2
"NUBP1";246;0
"NUBP2";242;0
"NUBPL";2044;8
"NUCB1";828;0
"NUCB2";333,333333333333;2
"NUCKS1";5458;9
"NUDC";690;0
"NUDCD1";1212;6
"NUDCD2";7441;26
"NUDCD3";6892;3
"NUDT1";144;0
"NUDT10";1286;3
"NUDT11";1738;5
"NUDT12";1179,5;9
"NUDT13";971,8;1
"NUDT14";82;0
"NUDT15";1422;5
"NUDT16";3908,33333333333;4
"NUDT16L1";743,5;1
"NUDT17";475;1
"NUDT18";422;0
"NUDT19";1839;3
"NUDT2";268;0
"NUDT21";3579;9
"NUDT22";21,5;0
"NUDT3";9074;12
"NUDT4";4284;10
"NUDT4B";601;0
"NUDT5";2372;5
"NUDT6";174;1
"NUDT7";311,25;1
"NUDT8";187,5;0
"NUDT9";1433,5;7
"NUF2";292,5;3
"NUFIP1";1957;7
"NUFIP2";8700;25
"NUGGC";1353;0
"NUMA1";662,666666666667;0
"NUMB";1320,75;4
"NUMBL";708;0
"NUP107";1708;10
"NUP133";1645;0
"NUP153";1061;3
"NUP155";1281,33333333333;3
"NUP160";872,5;4
"NUP188";418;1
"NUP205";197;0
"NUP210";1446;1
"NUP210L";145,5;0
"NUP214";856;0
"NUP35";428;1
"NUP37";704;1
"NUP42";261;1
"NUP43";2654;3
"NUP50";1237,33333333333;2
"NUP54";431;2
"NUP58";1435,5;7
"NUP62";594,25;1
"NUP62CL";948;4
"NUP85";45,5;0
"NUP88";1373;5
"NUP93";3836,33333333333;6
"NUP98";799,5;2
"NUPR1";2560,5;3
"NUPR2";223;1
"NUS1";3712;12
"NUSAP1";746,857142857143;1
"NUTF2";824,666666666667;0
"NUTM1";244,25;0
"NUTM2A";270;0
"NUTM2B";272;0
"NUTM2F";267;0
"NUTM2G";463;1
"NVL";258,2;0
"NWD1";2918,66666666667;7
"NWD2";2246;5
"NXF1";1198;1
"NXF2";204;0
"NXF2B";204;0
"NXF3";240;0
"NXF5";155;0
"NXN";1637,5;1
"NXNL1";222;0
"NXNL2";369,5;1
"NXPE1";253;1
"NXPE2";139;0
"NXPE3";4194,66666666667;15
"NXPE4";347;1
"NXPH1";1192;3
"NXPH2";1765;4
"NXPH3";1058;0
"NXPH4";702;0
"NXT1";307;1
"NXT2";1200,5;6
"NYAP1";899;6
"NYAP2";2453;10
"NYNRIN";1837;0
"NYX";782;2
"OAF";1192;1
"OARD1";851,5;1
"OAS1";634,25;2
"OAS2";1709,33333333333;3
"OAS3";3278;1
"OASL";752,666666666667;1
"OAT";639;1
"OAZ1";302,5;1
"OAZ2";1131;2
"OAZ3";109,333333333333;0
"OBI1";1291;5
"OBP2A";160,5;0
"OBP2B";266,5;0
"OBSCN";138,6;0
"OBSL1";366,666666666667;1
"OC90";265;0
"OCA2";513;0
"OCEL1";294;0
"OCIAD1";642,428571428571;2
"OCIAD2";249,666666666667;1
"OCLN";4433;16
"OCM";213,5;0
"OCM2";274;0
"OCRL";2288,5;5
"OCSTAMP";328;3
"ODAM";431;0
"ODAPH";963;2
"ODC1";439,5;0
"ODF1";134;0
"ODF2";315,666666666667;1
"ODF2L";2393;8
"ODF3";131,5;0
"ODF3B";45,5;0
"ODF3L1";148;0
"ODF3L2";498;0
"ODF4";193,5;0
"ODR4";1692;6
"OFD1";232,333333333333;1
"OGA";2004,5;2
"OGDH";510,5;1
"OGDHL";585;0
"OGFOD1";2899;5
"OGFOD2";399,5;1
"OGFOD3";1876,5;1
"OGFR";351;0
"OGFRL1";7010;26
"OGG1";507,75;2
"OGN";2002,5;7
"OGT";1060;2
"OIP5";481;2
"OIT3";512;0
"OLA1";1698,5;4
"OLAH";623;1
"OLFM1";764,25;0
"OLFM2";454,5;1
"OLFM3";1208;9
"OLFM4";1286;3
"OLFML1";675;1
"OLFML2A";4471,5;7
"OLFML2B";351;1
"OLFML3";484,666666666667;1
"OLIG1";1351;5
"OLIG2";1356,5;3
"OLIG3";1153;2
"OLR1";775,333333333333;4
"OMA1";246;3
"OMD";907;4
"OMG";362;2
"OMP";20;0
"ONECUT1";2502;11
"ONECUT2";14575;37
"ONECUT3";5543;9
"OOEP";28;0
"OOSP2";971;6
"OPA1";3115,33333333333;12
"OPA3";4431;4
"OPALIN";2719,16666666667;8
"OPCML";3533,66666666667;8
"OPHN1";4828;4
"OPLAH";60;0
"OPN1LW";106;1
"OPN1MW";821;1
"OPN1MW2";106;1
"OPN1MW3";821;1
"OPN1SW";49;0
"OPN3";1304;4
"OPN4";706,5;1
"OPN5";708;0
"OPRD1";7984;7
"OPRK1";2182,6;6
"OPRL1";1840,66666666667;2
"OPRM1";1211,42857142857;3
"OPRPN";120;0
"OPTC";329;0
"OPTN";1091,5;3
"OR10A2";2065;7
"OR10A3";723,5;3
"OR10A4";24;0
"OR10A5";69;0
"OR10A7";20;0
"OR10AD1";256;0
"OR10AG1";59;0
"OR10C1";23;0
"OR10D3";1727;4
"OR10G2";74;0
"OR10G3";862;2
"OR10G4";1488;8
"OR10G6";20;0
"OR10G7";1036,5;5
"OR10G8";48;0
"OR10G9";20;0
"OR10H1";1305;3
"OR10H2";69;0
"OR10H3";20;0
"OR10H4";20;0
"OR10H5";3057,5;3
"OR10J1";897,333333333333;1
"OR10J3";20;0
"OR10J5";20;0
"OR10K1";1078,4;4
"OR10K2";869;1
"OR10P1";21;0
